Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO
156,Juan Perez\perezju01,2009-01-22,Atlanta Braves,PIT,30,0.0,2,24,0,0,0,0,0,0,0,,,,,0,1,5.17,1.787,24,0,0,15.2,19,3,9,13
157,Bronson Sardinha\sardibr01,2009-01-22,Detroit Tigers,CLE,26,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
158,Jorge Velandia\velanjo01,2009-01-22,Philadelphia Phillies,TBR,34,1.0,8,174,244,21,46,2,23,2,26,.189,.274,.270,.544,,,,,,,,,,,,
159,Gregg Zaun\zaungr01,2009-01-22,Baltimore Orioles,TOR,38,4.9,14,1114,3125,392,783,78,405,23,437,.251,.344,.386,.729,,,,,,,,,,,,
160,Brad Ausmus\ausmubr01,2009-01-21,Los Angeles Dodgers,HOU,40,-0.7,16,1914,6121,705,1537,79,596,101,622,.251,.325,.344,.669,,,,,,,,,,,,
161,Henry Blanco\blanche01,2009-01-21,San Diego Padres,CHC,37,0.0,11,746,2129,214,483,52,241,4,188,.227,.289,.364,.654,,,,,,,,,,,,
162,Ty Taubenheim\taubety01,2009-01-21,Pittsburgh Pirates,PIT,26,0.2,3,4,5,0,2,0,1,0,0,.400,.400,.600,1.000,1,5,5.09,1.674,14,9,0,46.0,52,6,25,34
163,Luke Carlin\carlilu01,2009-01-20,Arizona Diamondbacks,SDP,28,0.1,1,36,94,12,14,1,6,0,10,.149,.238,.234,.472,,,,,,,,,,,,
164,Jason Dubois\duboija01,2009-01-20,Chicago Cubs,CHC,30,,4,,,,,,,,,,,,,,,,,,,,,,,,
165,Brandon Fahey\faheybr01,2009-01-20,Toronto Blue Jays,BAL,28,-0.8,3,189,411,54,92,2,36,5,28,.224,.279,.307,.586,,,,,,,,,,,,
166,Juan Rincon\rincoju01,2009-01-20,Detroit Tigers,CLE,30,0.1,8,22,2,0,1,0,0,0,0,.500,.500,.500,1.000,31,27,3.80,1.362,409,3,3,468.1,448,37,190,431
167,Luis Rivas\rivaslu01,2009-01-20,Chicago Cubs,PIT,29,-0.6,8,648,2101,286,541,34,201,81,126,.257,.303,.377,.681,,,,,,,,,,,,
168,Cory Sullivan\sullico01,2009-01-20,New York Mets,COL,29,-0.2,4,355,927,133,259,8,78,25,69,.279,.330,.391,.721,,,,,,,,,,,,
169,Jonny Gomes\gomesjo01,2009-01-19,Cincinnati Reds,TBR,28,-0.7,6,415,1264,186,297,66,184,30,151,.235,.329,.455,.784,,,,,,,,,,,,
170,Mark Kiger\kigerma01,2009-01-19,New York Mets,SEA,29,,2,,,,,,,,,,,,,,,,,,,,,,,,
171,Howie Clark\clarkho02,2009-01-16,Toronto Blue Jays,MIN,35,0.0,6,134,302,36,79,3,26,1,28,.262,.329,.358,.687,,,,,,,,,,,,
172,Lance Cormier\cormila01,2009-01-16,Tampa Bay Rays,BAL,28,-0.6,5,125,46,1,5,0,2,0,2,.109,.146,.130,.276,17,21,5.53,1.695,168,24,1,315.2,372,48,163,203
173,Alexis Gomez\gomezal01,2009-01-16,Detroit Tigers,FLA,30,0.3,6,,,,,,,,,,,,,,,,,,,,,,,,
174,Chris Gomez\gomezch02,2009-01-16,Baltimore Orioles,PIT,38,0.8,16,1515,4604,517,1206,60,487,35,408,.262,.325,.360,.685,,,,,,,,,,,,
175,Josh Hall\halljo03,2009-01-16,Colorado Rockies,COL,28,,5,,,,,,,,,,,,,,,,,,,,,,,,
176,Matt Herges\hergema01,2009-01-16,Cleveland Indians,COL,39,1.1,10,513,36,0,6,0,1,0,1,.167,.189,.167,.356,40,34,3.94,1.447,537,4,34,656.1,701,61,249,447
177,Don Kelly\kellydo01,2009-01-16,Detroit Tigers,ARI,29,-0.5,1,25,27,2,4,0,0,0,3,.148,.281,.148,.429,,,,,,,,,,,,
178,Bobby Livingston\livinbo01,2009-01-16,Baltimore Orioles,CIN,26,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,
179,Adam Melhuse\melhuad01,2009-01-16,Texas Rangers,COL,37,-0.3,8,311,735,76,172,24,98,1,57,.234,.290,.389,.679,,,,,,,,,,,,
180,Jason Miller\milleja03,2009-01-16,Detroit Tigers,MIN,26,-0.3,1,,,,,,,,,,,,,,,,,,,,,,,,
181,Pablo Ozuna\ozunapa01,2009-01-16,Philadelphia Phillies,LAD,34,-1.6,7,309,677,83,191,3,45,29,23,.282,.318,.359,.677,,,,,,,,,,,,
182,Argenis Reyes\reyesar01,2009-01-16,New York Mets,NYM,26,0.0,1,49,110,13,24,1,3,2,4,.218,.259,.245,.504,,,,,,,,,,,,
183,Matt Smith\smithma04,2009-01-16,Chicago Cubs,PHI,30,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,
184,Jason Tyner\tynerja01,2009-01-16,Houston Astros,CHW,32,1.8,8,440,1358,168,373,1,94,61,68,.275,.314,.323,.637,,,,,,,,,,,,
185,Mike Burns\burnsmi01,2009-01-15,Milwaukee Brewers,CHC,30,-0.2,2,36,0,0,0,0,0,0,0,,,,,0,0,5.88,1.558,45,0,0,52.0,69,8,12,36
186,Jesus Colome\colomje01,2009-01-15,Washington Nationals,WSN,31,0.9,8,128,2,0,0,0,0,0,0,.000,.000,.000,.000,18,25,4.50,1.485,308,0,6,388.0,369,46,207,299
187,David Eckstein\eckstda01,2009-01-15,San Diego Padres,ARI,34,2.6,8,1059,4096,588,1165,32,312,112,310,.284,.351,.361,.712,,,,,,,,,,,,
188,Matt Ginter\gintema01,2009-01-15,Milwaukee Brewers,CLE,31,0.1,7,15,14,1,3,0,1,0,2,.214,.313,.286,.598,5,7,5.43,1.483,96,19,1,232.0,269,31,75,132
189,So Taguchi\tagucso01,2009-01-15,Chicago Cubs,PHI,39,0.4,7,666,1358,196,379,19,163,39,101,.279,.332,.385,.717,,,,,,,,,,,,
190,Jake Woods\woodsja01,2009-01-15,Philadelphia Phillies,SEA,27,0.8,4,6,0,0,0,0,0,0,0,,,,,8,5,4.60,1.571,84,8,1,162.1,176,25,79,99
191,Jose Capellan\capeljo01,2009-01-14,Houston Astros,KCR,28,-0.1,5,85,5,0,0,0,0,0,0,.000,.000,.000,.000,5,7,4.89,1.435,99,2,0,123.1,127,21,50,98
192,Bartolo Colon\colonba01,2009-01-14,Chicago White Sox,BOS,36,-1.0,12,38,85,1,10,0,5,0,0,.118,.126,.118,.244,150,97,4.09,1.334,316,313,0,2014.1,1999,243,689,1569
193,Toby Hall\hallto02,2009-01-14,Houston Astros,CHW,33,-1.6,9,686,2350,211,616,46,269,2,104,.262,.297,.374,.671,,,,,,,,,,,,
194,Guillermo Mota\motagu01,2009-01-14,Los Angeles Dodgers,MIL,35,-0.1,10,491,34,4,7,2,6,0,0,.206,.206,.412,.618,33,35,3.93,1.276,548,0,8,636.1,565,67,247,518
195,Daniel Ortmeier\ortmeda01,2009-01-14,Colorado Rockies,SFG,28,-0.4,4,124,255,25,65,6,24,5,17,.255,.309,.412,.721,,,,,,,,,,,,
196,Chad Paronto\paronch01,2009-01-14,Houston Astros,HOU,33,1.2,6,113,3,0,0,0,0,0,0,.000,.000,.000,.000,6,12,4.02,1.415,171,0,1,176.2,185,17,65,104
197,Alex Cora\coraal01,2009-01-13,New York Mets,BOS,33,1.7,11,1034,2805,303,688,34,242,33,201,.245,.313,.348,.660,,,,,,,,,,,,
198,Derek Lowe\lowede01,2009-01-13,Atlanta Braves,LAD,36,11.4,12,157,273,14,34,0,14,1,16,.125,.172,.143,.315,126,107,3.75,1.268,533,255,85,1940.1,1915,156,546,1275
199,Matt Palmer\palmema01,2009-01-13,Los Angeles Angels of Anaheim,SFG,30,-0.3,1,3,4,0,1,0,0,0,1,.250,.400,.250,.650,0,2,8.53,2.368,3,3,0,12.2,17,1,13,3
200,Mark Prior\priorma01,2009-01-13,San Diego Padres,SDP,28,-1.0,6,,,,,,,,,,,,,,,,,,,,,,,,
201,Kirk Saarloos\saarlki01,2009-01-13,Cleveland Indians,OAK,30,-0.3,7,83,41,1,3,0,5,0,1,.073,.095,.122,.217,29,30,5.02,1.528,165,73,2,509.0,592,60,186,251
202,Jolbert Cabrera\cabrejo02,2009-01-12,Baltimore Orioles,CIN,36,0.3,8,609,1406,189,362,18,157,38,73,.257,.306,.365,.670,,,,,,,,,,,,
203,Jay Gibbons\gibboja01,2009-01-12,Florida Marlins,MIL,32,-0.7,7,779,2787,348,724,121,405,2,215,.260,.314,.453,.768,,,,,,,,,,,,
204,Robby Hammock\hammoro01,2009-01-12,Baltimore Orioles,ARI,32,-0.1,5,180,479,62,122,12,48,6,38,.255,.313,.409,.722,,,,,,,,,,,,
205,Gabe Kapler\kaplega01,2009-01-12,Tampa Bay Rays,MIL,33,2.5,10,946,2654,398,724,72,340,71,229,.273,.331,.425,.756,,,,,,,,,,,,
206,Josh Kroeger\kroegjo01,2009-01-12,Chicago White Sox,CHC,26,,4,,,,,,,,,,,,,,,,,,,,,,,,
207,Tim Redding\redditi01,2009-01-12,New York Mets,WSN,31,2.4,7,145,196,8,29,0,10,0,7,.148,.177,.173,.351,34,51,4.92,1.501,149,127,0,702.1,767,96,287,476
208,John Smoltz HOF\smoltjo01,2009-01-12,Boston Red Sox,ATL,42,10.8,20,701,933,76,150,5,61,3,78,.161,.228,.209,.437,210,147,3.26,1.170,708,466,154,3395.0,2979,277,992,3011
209,Jason Anderson\anderja01,2009-01-11,Philadelphia Phillies,PHI,30,,5,,,,,,,,,,,,,,,,,,,,,,,,
210,Jack Cassel\casseja01,2009-01-11,Cleveland Indians,HOU,28,0.0,2,15,17,2,3,0,1,0,0,.176,.176,.176,.353,2,2,4.92,1.528,15,7,0,53.0,68,6,13,25
211,Angel Chavez\chavean02,2009-01-11,Boston Red Sox,LAD,27,,3,,,,,,,,,,,,,,,,,,,,,,,,
212,Justin Christian\chrisju01,2009-01-11,Baltimore Orioles,NYY,29,-0.2,1,24,40,6,10,0,6,7,3,.250,.302,.325,.627,,,,,,,,,,,,
213,Mike Gosling\goslimi01,2009-01-11,Minnesota Twins,TOR,28,-0.3,4,42,17,0,0,0,0,0,1,.000,.056,.000,.056,3,4,4.79,1.848,43,9,0,92.0,109,13,61,61
214,Nathan Haynes\haynena01,2009-01-11,Texas Rangers,TBR,29,-0.7,2,60,89,13,22,0,4,5,6,.247,.295,.270,.564,,,,,,,,,,,,
215,Steve Randolph\randost01,2009-01-11,Los Angeles Dodgers,PHI,35,-0.8,5,,,,,,,,,,,,,,,,,,,,,,,,
216,Tommy Watkins\watkito01,2009-01-11,Minnesota Twins,MIN,29,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,
217,Bill White\whitebi04,2009-01-11,Chicago Cubs,TEX,30,-0.4,2,0,0,0,0,0,0,0,0,,,,,2,0,9.45,2.475,17,0,0,13.1,15,2,18,10
218,Takashi Saito\saitota01,2009-01-10,Boston Red Sox,LAD,39,8.1,3,172,1,0,0,0,0,0,0,.000,.000,.000,.000,12,7,1.95,0.912,180,0,81,189.2,121,9,52,245
219,Willie Bloomquist\bloomwi01,2009-01-09,Kansas City Royals,SEA,31,2.0,7,540,1255,191,330,6,98,71,104,.263,.322,.324,.645,,,,,,,,,,,,
220,Milton Bradley\bradlmi01,2009-01-09,Chicago Cubs,TEX,31,9.1,9,817,2867,440,803,103,399,74,389,.280,.370,.457,.827,,,,,,,,,,,,
221,Shawn Estes\estessh01,2009-01-09,Los Angeles Dodgers,SDP,36,0.0,13,296,498,50,79,4,28,1,15,.159,.187,.221,.408,101,93,4.71,1.529,283,281,0,1678.1,1708,158,858,1210
222,Mark Kotsay\kotsama01,2009-01-09,Boston Red Sox,BOS,33,0.6,12,1450,5419,709,1524,109,609,91,462,.281,.337,.414,.751,,,,,,,,,,,,
223,Brandon Medders\meddebr01,2009-01-09,San Francisco Giants,ARI,29,0.8,4,131,3,0,0,0,0,0,0,.000,.000,.000,.000,11,6,3.52,1.391,135,0,0,151.0,144,18,66,109
224,Andres Torres\torrean02,2009-01-09,San Francisco Giants,CHC,31,,4,89,257,33,54,1,13,9,17,.210,.258,.276,.534,,,,,,,,,,,,
225,Rocco Baldelli\baldero01,2009-01-08,Boston Red Sox,TBR,27,3.7,5,447,1736,255,488,52,234,58,90,.281,.325,.445,.769,,,,,,,,,,,,
226,Yhency Brazoban\brazoyh01,2009-01-08,Los Angeles Dodgers,LAD,29,-0.2,5,114,3,0,0,0,0,0,0,.000,.000,.000,.000,10,12,4.70,1.426,116,0,21,115.0,109,13,55,100
227,Trevor Hoffman HOF\hoffmtr01,2009-01-08,Milwaukee Brewers,SDP,41,3.3,16,906,33,1,4,0,5,0,0,.121,.121,.182,.303,56,66,2.78,1.049,930,0,554,988.0,762,90,274,1055
228,Brian Buchanan\buchabr01,2009-01-07,Kansas City Royals,KCR,35,,8,,,,,,,,,,,,,,,,,,,,,,,,
229,Juan Castro\castrju01,2009-01-07,Los Angeles Dodgers,BAL,37,-1.8,14,984,2372,226,541,35,211,5,134,.228,.268,.331,.599,,,,,,,,,,,,
230,Roman Colon\colonro01,2009-01-07,Kansas City Royals,KCR,29,0.1,3,41,7,0,0,0,0,0,0,.000,.000,.000,.000,6,7,5.03,1.488,73,8,1,127.0,146,23,43,87
231,Jerry Hairston\hairsje02,2009-01-07,Cincinnati Reds,CIN,33,1.6,11,898,2795,386,726,39,252,127,240,.260,.330,.370,.700,,,,,,,,,,,,
232,Paul Hoover\hoovepa01,2009-01-07,Philadelphia Phillies,FLA,33,-0.1,5,28,74,4,17,0,5,0,2,.230,.250,.243,.493,,,,,,,,,,,,
233,Pedro Lopez\lopezpe01,2009-01-07,Pittsburgh Pirates,TOR,25,-0.5,3,,,,,,,,,,,,,,,,,,,,,,,,
234,Anderson Machado\machaan01,2009-01-07,Pittsburgh Pirates,NYM,28,,5,,,,,,,,,,,,,,,,,,,,,,,,
235,Ryan O'Malley\omallry01,2009-01-07,Chicago White Sox,CHW,29,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,
236,Val Pascucci\pascuva01,2009-01-07,Los Angeles Dodgers,NYM,30,,1,32,62,6,11,2,6,1,10,.177,.297,.290,.588,,,,,,,,,,,,
237,Paul Phillips\phillpa01,2009-01-07,Colorado Rockies,CHW,32,0.2,5,62,153,18,39,2,16,0,2,.255,.268,.359,.627,,,,,,,,,,,,
238,Vance Wilson\wilsova01,2009-01-07,Kansas City Royals,DET,36,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
239,Angel Berroa\berroan01,2009-01-06,New York Yankees,LAD,31,-1.8,8,711,2526,319,658,46,251,50,114,.260,.305,.378,.682,,,,,,,,,,,,
240,Jason Giambi\giambja01,2009-01-06,Oakland Athletics,NYY,38,5.6,14,1850,6332,1116,1812,396,1279,18,1205,.286,.408,.534,.942,,,,,,,,,,,,
241,Keith Ginter\ginteke01,2009-01-06,Chicago White Sox,BOS,33,,8,,,,,,,,,,,,,,,,,,,,,,,,
242,Danny Graves\graveda01,2009-01-06,Houston Astros,MIN,35,-0.3,12,,,,,,,,,,,,,,,,,,,,,,,,
243,Jason Johnson\johnsja02,2009-01-06,New York Yankees,LAD,35,-1.0,11,37,32,2,3,1,1,0,2,.094,.147,.188,.335,56,100,4.99,1.488,255,221,0,1357.0,1521,181,498,810
244,Chan Ho Park\parkch01,2009-01-06,Philadelphia Phillies,LAD,36,0.6,15,307,415,26,75,2,30,0,17,.181,.212,.236,.448,117,92,4.34,1.398,378,280,2,1846.0,1723,216,858,1590
245,Carl Pavano\pavanca01,2009-01-06,Cleveland Indians,NYY,33,0.0,10,164,295,14,41,2,14,0,4,.139,.153,.200,.353,66,66,4.32,1.355,193,175,0,1083.1,1167,118,301,692
246,Scott Proctor\proctsc01,2009-01-06,Florida Marlins,LAD,32,2.6,5,81,3,0,0,0,0,0,0,.000,.000,.000,.000,16,10,4.42,1.397,262,1,1,297.0,283,46,132,256
247,Royce Ring\ringro01,2009-01-06,St. Louis Cardinals,ATL,28,-0.8,4,87,0,0,0,0,0,0,0,,,,,3,3,4.93,1.553,94,0,0,65.2,62,5,40,53
248,John Rodriguez\rodrijo03,2009-01-06,New York Yankees,NYM,31,0.4,3,,,,,,,,,,,,,,,,,,,,,,,,
249,Mark Teixeira\teixema01,2009-01-06,New York Yankees,LAA,29,16.8,6,904,3414,566,989,203,676,13,442,.290,.378,.541,.919,,,,,,,,,,,,
250,Pat Burrell\burrepa01,2009-01-05,Tampa Bay Rays,PHI,32,4.9,9,1306,4535,655,1166,251,827,5,785,.257,.367,.485,.852,,,,,,,,,,,,
251,Julio DePaula\depauju01,2009-01-05,Tampa Bay Rays,MIN,26,-0.5,1,,,,,,,,,,,,,,,,,,,,,,,,
252,Nick Green\greenni01,2009-01-05,Boston Red Sox,NYY,30,-0.2,4,275,703,105,169,10,59,5,56,.240,.309,.347,.656,,,,,,,,,,,,
253,Michel Hernandez\hernami01,2009-01-05,Tampa Bay Rays,TBR,30,-0.2,2,10,19,2,4,0,0,0,1,.211,.250,.211,.461,,,,,,,,,,,,
254,Gary Majewski\majewga01,2009-01-05,Philadelphia Phillies,CIN,29,-1.1,5,216,14,0,0,0,0,0,0,.000,.000,.000,.000,9,13,4.61,1.581,229,0,2,240.1,291,18,89,142
255,Claudio Vargas\vargacl01,2009-01-05,Los Angeles Dodgers,NYM,31,1.2,6,152,185,5,15,0,7,0,3,.081,.096,.103,.198,46,40,4.94,1.445,164,114,1,703.2,748,121,269,496
256,Tony Clark\clarkto02,2009-01-02,Arizona Diamondbacks,ARI,37,-1.2,14,1523,4466,622,1176,247,813,6,516,.263,.340,.485,.825,,,,,,,,,,,,
257,Derrick Turnbow\turnbde01,2009-01-01,Texas Rangers,MIL,31,-2.9,7,210,2,0,0,0,0,0,0,.000,.000,.000,.000,17,16,4.30,1.451,257,1,65,257.2,206,25,168,265
258,Brian Fuentes\fuentbr01,2008-12-31,Los Angeles Angels of Anaheim,COL,33,4.9,8,413,1,0,0,0,0,0,0,.000,.000,.000,.000,17,27,3.41,1.237,438,0,115,422.0,343,41,179,480
259,Mark Hendrickson\hendrma01,2008-12-31,Baltimore Orioles,FLA,35,1.9,7,94,97,8,13,1,3,0,6,.134,.184,.216,.401,50,63,5.07,1.451,215,154,0,977.2,1133,119,286,545
260,Aaron Miles\milesaa01,2008-12-31,Chicago Cubs,STL,32,1.9,6,643,2077,267,600,16,170,23,123,.289,.329,.364,.693,0,0,6.00,1.000,3,0,0,3.0,3,1,0,0
261,Dave Borkowski\borkoda01,2008-12-30,Philadelphia Phillies,HOU,32,-1.1,7,126,10,0,0,0,1,0,0,.000,.000,.000,.000,13,20,5.87,1.559,181,21,1,346.1,392,48,148,265
262,Jason Ellison\ellisja01,2008-12-30,Philadelphia Phillies,TEX,31,-0.5,6,344,554,89,139,8,35,22,36,.251,.302,.348,.650,,,,,,,,,,,,
263,Joe Nelson\nelsojo01,2008-12-30,Tampa Bay Rays,FLA,34,2.2,4,57,1,1,0,0,0,0,0,.000,.000,.000,.000,4,2,4.09,1.365,107,0,10,103.1,90,11,51,109
264,Michael Barrett\barremi01,2008-12-29,Toronto Blue Jays,SDP,32,1.3,11,1047,3494,395,922,97,422,11,278,.264,.320,.422,.743,,,,,,,,,,,,
265,Daniel Cabrera\cabreda01,2008-12-29,Washington Nationals,BAL,28,2.9,5,8,14,0,0,0,0,0,0,.000,.000,.000,.000,48,59,5.05,1.549,147,146,1,841.1,825,88,478,651
266,Blaine Neal\nealbl01,2008-12-29,Philadelphia Phillies,DET,31,,7,,,,,,,,,,,,,,,,,,,,,,,,
267,Brad Penny\pennybr01,2008-12-28,Boston Red Sox,LAD,31,8.7,9,239,480,25,76,2,30,0,3,.158,.169,.213,.381,94,75,4.06,1.337,249,245,0,1460.1,1478,137,475,1032
268,Willy Taveras\taverwi01,2008-12-27,Cincinnati Reds,COL,27,3.7,5,541,1973,295,558,7,109,169,116,.283,.331,.337,.668,,,,,,,,,,,,
269,Kevin Correia\correke01,2008-12-26,San Diego Padres,SFG,28,2.2,6,165,84,4,9,0,4,0,6,.107,.167,.119,.286,14,22,4.59,1.492,170,46,0,398.0,426,50,168,289
270,R.A. Dickey\dicker.01,2008-12-26,Minnesota Twins,SEA,34,-0.1,6,5,5,1,2,0,0,0,0,.400,.400,.400,.800,21,27,5.57,1.565,109,47,2,378.1,445,61,147,229
271,Randy Johnson HOF\johnsra05,2008-12-26,San Francisco Giants,ARI,45,6.0,21,253,599,19,76,1,40,0,18,.127,.155,.155,.310,295,160,3.26,1.167,596,586,2,4039.1,3249,392,1466,4789
272,Justin Lehr\lehrju01,2008-12-26,Philadelphia Phillies,CIN,31,-0.6,3,40,3,0,0,0,0,0,0,.000,.000,.000,.000,4,3,5.31,1.566,66,0,0,83.0,91,9,39,51
273,Scott Mathieson\mathisc01,2008-12-25,Philadelphia Phillies,PHI,25,-0.9,1,7,7,0,1,0,0,0,0,.143,.143,.143,.286,1,4,7.47,1.714,9,8,0,37.1,48,8,16,28
274,Chris Bootcheck\bootcch01,2008-12-23,Pittsburgh Pirates,LAA,30,-0.8,5,2,0,0,0,0,0,0,0,,,,,3,7,6.04,1.636,77,3,1,132.2,162,18,55,92
275,Ryan Braun\braunry01,2008-12-23,Chicago White Sox,KCR,28,-0.7,2,,,,,,,,,,,,,,,,,,,,,,,,
276,Jamie Burke\burkeja02,2008-12-23,Seattle Mariners,SEA,37,0.4,6,171,339,52,102,2,37,0,22,.301,.352,.378,.730,0,1,9.00,1.000,1,0,0,1.0,1,0,0,0
277,Kevin Cash\cashke01,2008-12-23,New York Yankees,BOS,31,-0.3,6,187,501,46,92,10,50,0,38,.184,.248,.285,.534,,,,,,,,,,,,
278,Randy Choate\choatra01,2008-12-23,Tampa Bay Rays,MIL,33,0.1,8,115,5,0,0,0,0,0,0,.000,.000,.000,.000,5,7,4.64,1.479,196,0,0,165.0,157,5,87,129
279,Yurendell de Caster\decasyu01,2008-12-23,Detroit Tigers,WSN,29,-0.1,2,,,,,,,,,,,,,,,,,,,,,,,,
280,Wil Ledezma\ledezwi01,2008-12-23,Washington Nationals,ARI,28,0.2,6,57,12,2,0,0,0,0,1,.000,.077,.000,.077,15,22,5.10,1.575,155,40,0,365.0,396,41,179,247
281,Gustavo Molina\molingu01,2008-12-23,Washington Nationals,NYM,27,-0.5,2,19,34,1,4,0,1,0,2,.118,.162,.147,.309,,,,,,,,,,,,
282,Omir Santos\santoom01,2008-12-23,New York Mets,BAL,28,-0.2,1,11,10,0,1,0,0,0,0,.100,.100,.100,.200,,,,,,,,,,,,
283,Chris Britton\brittch01,2008-12-22,San Diego Padres,NYY,26,1.3,3,7,0,0,0,0,0,0,0,,,,,0,3,3.83,1.287,78,0,1,89.1,83,10,32,58
284,Raul Chavez\chavera01,2008-12-22,Toronto Blue Jays,PIT,36,0.5,10,212,521,38,116,5,50,3,25,.223,.260,.292,.552,,,,,,,,,,,,
285,Ray Olmedo\olmedra01,2008-12-22,Tampa Bay Rays,WSN,28,-0.4,5,198,403,45,92,2,26,6,26,.228,.276,.293,.569,,,,,,,,,,,,
286,Freddy Guzman\guzmafr01,2008-12-21,Seattle Mariners,DET,28,0.1,3,37,89,11,19,1,6,5,4,.213,.263,.281,.544,,,,,,,,,,,,
287,Lenny DiNardo\dinarle01,2008-12-20,Kansas City Royals,OAK,29,-0.9,5,6,5,0,1,0,0,0,0,.200,.200,.200,.400,10,15,4.93,1.591,89,29,0,235.2,275,24,100,124
288,Trot Nixon\nixontr01,2008-12-20,Milwaukee Brewers,NYM,35,0.0,12,1092,3627,579,995,137,555,30,504,.274,.364,.464,.828,,,,,,,,,,,,
289,CC Sabathia\sabatc.01,2008-12-20,New York Yankees,MIL,28,18.2,8,32,88,6,23,3,13,0,1,.261,.270,.398,.667,117,73,3.66,1.244,254,254,0,1659.1,1541,150,523,1393
290,Travis Blackley\blacktr01,2008-12-19,Arizona Diamondbacks,PHI,26,-0.1,2,2,3,0,1,0,0,0,0,.333,.333,.333,.667,1,3,9.35,2.077,8,8,0,34.2,45,11,27,21
291,Luke Hudson\hudsolu01,2008-12-19,Kansas City Royals,KCR,32,0.4,6,,,,,,,,,,,,,,,,,,,,,,,,
292,Greg Norton\nortogr01,2008-12-19,Atlanta Braves,ATL,36,0.9,12,1012,2334,312,589,89,331,15,303,.252,.339,.427,.766,,,,,,,,,,,,
293,Juan Rivera\riverju01,2008-12-19,Los Angeles Angels of Anaheim,LAA,30,2.4,8,555,1748,224,497,72,278,9,123,.284,.331,.468,.799,,,,,,,,,,,,
294,Scott Strickland\stricsc02,2008-12-19,Los Angeles Dodgers,NYY,33,,6,228,6,0,0,0,0,0,0,.000,.000,.000,.000,12,21,3.34,1.300,236,0,20,240.0,201,25,111,243
295,Reggie Abercrombie\abercre01,2008-12-18,Houston Astros,HOU,28,-0.2,3,180,386,65,86,9,34,18,21,.223,.274,.355,.629,,,,,,,,,,,,
296,Wes Bankston\bankswe01,2008-12-18,Cincinnati Reds,OAK,25,-0.5,1,17,59,4,12,1,4,0,2,.203,.238,.305,.543,,,,,,,,,,,,
297,Andres Blanco\blancan01,2008-12-18,Chicago Cubs,CHC,25,0.3,3,78,226,24,57,0,19,1,10,.252,.290,.314,.605,,,,,,,,,,,,
298,Aaron Boone\booneaa01,2008-12-18,Houston Astros,WSN,36,-0.9,11,1142,3858,519,1017,126,555,107,303,.264,.327,.426,.754,,,,,,,,,,,,
299,Melvin Dorta\dortame01,2008-12-18,Baltimore Orioles,PIT,27,-0.1,2,,,,,,,,,,,,,,,,,,,,,,,,
300,Chris Duffy\duffych01,2008-12-18,Milwaukee Brewers,PIT,29,0.8,3,193,681,99,183,6,49,41,47,.269,.328,.361,.689,,,,,,,,,,,,
301,Jesse Foppert\foppeje01,2008-12-18,San Francisco Giants,SFG,28,,5,,,,,,,,,,,,,,,,,,,,,,,,
302,Jason Lane\laneja01,2008-12-18,Toronto Blue Jays,BOS,32,-1.5,6,497,1208,165,291,61,189,10,123,.241,.314,.457,.771,,,,,,,,,,,,
303,Chad Moeller\moellch01,2008-12-18,Baltimore Orioles,NYY,34,-1.1,9,462,1289,138,289,27,122,2,100,.224,.286,.345,.631,,,,,,,,,,,,
304,Tommy Murphy\murphto03,2008-12-18,Kansas City Royals,FLA,29,0.4,2,,,,,,,,,,,,,,,,,,,,,,,,
305,Corey Patterson\patteco01,2008-12-18,Washington Nationals,CIN,29,5.8,9,991,3466,479,876,104,363,182,169,.253,.291,.407,.698,,,,,,,,,,,,
306,Jorge Sosa\sosajo02,2008-12-18,Washington Nationals,SEA,31,-0.5,7,150,81,5,11,3,4,0,7,.136,.205,.272,.476,40,49,4.67,1.468,254,88,5,713.2,724,103,324,455
307,Oscar Villarreal\villaos01,2008-12-18,Kansas City Royals,COL,27,0.9,6,247,15,0,1,0,0,0,0,.067,.067,.067,.133,24,15,3.86,1.372,258,5,1,336.0,326,42,135,236
308,Chris Capuano\capuach01,2008-12-17,Milwaukee Brewers,MIL,30,3.6,5,121,218,10,35,1,17,0,7,.161,.189,.202,.391,42,48,4.39,1.362,124,116,0,711.2,729,101,240,585
309,Jose Castillo\castijo02,2008-12-17,Washington Nationals,HOU,28,-2.9,5,592,1918,211,487,39,218,13,111,.254,.296,.379,.675,,,,,,,,,,,,
310,Rafael Furcal\furcara02,2008-12-17,Los Angeles Dodgers,LAD,31,8.2,9,1150,4636,788,1328,83,418,259,468,.286,.352,.412,.764,,,,,,,,,,,,
311,Wilkin Ruan\ruanwi01,2008-12-17,Philadelphia Phillies,LAD,30,,6,,,,,,,,,,,,,,,,,,,,,,,,
